SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,LOI,Li,Rb,Cs,Be,Ta,Nb,Sn,W,Ba,Sr,Y,Zr,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Source_Sheet,Li_Class,Li_Label,Total_Majors,ilr_SiO2_vs_rest,ilr_TiO2_vs_rest,ilr_Al2O3_vs_rest,ilr_Fe2O3_vs_rest,ilr_FeO_vs_rest,ilr_MgO_vs_rest,ilr_CaO_vs_rest,ilr_Na2O_vs_rest,ilr_K2O_vs_rest,ilr_P2O5_vs_rest,ilr_MnO_vs_rest,Rb_Sr,Ta_Nb,Rb_Cs,La_Yb,Ce_Yb,Sn_W,RowID_unlabelled,Pred_Class,Pred_Label,Conf_Max,Prob_poor,Prob_moderate,Prob_enriched
70.81,0.14,15.67,1.74,1.565652,0.41,0.95,3.71,5.73,0.06,0.02,,,261.0,,,,7.0,,,586.0,106.0,43.0,29.0,,9.0,5.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,100.805652,6.61537469714399,0.716777397411037,5.765489284520527,4.114827295046305,4.552902869287055,3.80998147646677,5.428538692934011,8.17170076823695,11.051549777946384,10.045485091577047,15.845618166862955,2.462264150943396,,,,,,803,0,poor,0.9483366,0.9483366,0.035186242,0.016477223
66.62,0.14,17.49,1.36,1.223728,0.3,0.92,1.59,7.22,0.59,0.01,,,289.0,,,,4.0,,,227.0,69.0,46.0,11.0,,3.0,4.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,97.463728,6.535295565928084,0.6930276204659679,5.8550579073002655,3.837074307641597,4.237960584753579,3.375057093162487,5.220967558043262,7.006047105132892,10.791969480516888,12.194791144164707,15.355489095128682,4.188405797101449,,,,,,804,0,poor,0.94104534,0.94104534,0.042559836,0.01639485
71.93,0.16,15.73,1.83,1.6466340000000002,0.21,1.12,3.87,4.69,0.05,0.02,,,217.0,,,,10.0,,,532.0,100.0,36.0,39.0,,22.0,7.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,101.256634,6.683197080122687,0.914662844872374,5.84753381556607,4.255992383920228,4.712969034557658,3.21768222278998,5.640962256135872,8.29501880514396,10.930731356748083,9.896620163825364,15.845618166862955,2.17,,,,,,805,0,poor,0.95317477,0.95317477,0.03014653,0.016678685
69.89,0.01,15.59,0.61,0.548878,0.04,1.11,2.65,7.55,0.14,0.06,,,295.0,,,,1.0,,,416.0,111.0,49.0,32.0,,3.0,4.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,98.198878,7.040388671786763,-1.5717938368748916,6.011794027747708,3.28386892331912,3.610684640099643,1.3404197036714844,5.226428449117919,7.373954196135076,10.728691451110617,10.288794308879227,16.62245436607505,2.6576576576576576,,,,,,806,0,poor,0.9442358,0.9442358,0.03272838,0.023035755
70.73,0.02,16.35,0.79,0.7108420000000001,0.02,0.92,4.02,5.28,0.03,0.04,,,229.0,,,,5.0,,,23.0,49.0,42.0,49.0,,12.0,8.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,98.910842,7.183238916052453,-0.7008607028282317,6.294178477244011,3.8233579364639874,4.222407681742348,1.0188002771076092,5.399527259392839,8.261767246784975,10.980718051199917,9.196556637066712,16.33574723859723,4.673469387755102,,,,,,807,0,poor,0.9068596,0.9068596,0.07727216,0.015868261
68.64,0.02,17.75,0.55,0.49489,0.02,0.81,3.48,5.45,0.04,0.01,,,250.0,,,,7.0,,,4.0,46.0,41.0,54.0,,9.0,8.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,97.26489,7.3269091753774065,-0.5120194732487208,6.589552045679662,3.6823737063662647,4.0625465910478535,1.2253371331896803,5.504411614948572,8.371317660113808,11.325304023020951,9.997400368624684,15.355489095128686,5.434782608695652,,,,,,808,0,poor,0.9152575,0.9152575,0.068351574,0.016390933
72.47,0.01,15.69,1.55,1.3946900000000002,0.04,1.3,4.47,4.09,0.01,0.2,,,178.0,,,,4.0,,,89.0,41.0,106.0,73.0,,19.0,14.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,101.22469,7.031206847775142,-1.6198714526694111,5.965381968781938,4.2143168980811785,4.665713475429975,1.551391591662752,5.649138736262263,8.29955266511215,10.612088851301117,7.642493183245068,17.473791700378104,4.341463414634147,,,,,,810,0,poor,0.9486152,0.9486152,0.03486851,0.016516326
69.48,0.07,16.19,0.96,0.863808,0.2,0.33,2.05,7.57,0.04,0.01,,,228.0,,,,3.0,,,898.0,115.0,37.0,58.0,,23.0,5.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,97.763808,7.0357615677739656,0.4701960163289718,6.2579361933769295,3.999991527963037,4.422691348722346,3.526627662634266,4.721333966347716,7.824521344902345,11.609860449430348,9.997400368624684,15.355489095128682,1.982608695652174,,,,,,811,0,poor,0.94248116,0.94248116,0.041109093,0.016409753
72.52,0.08,16.45,1.06,0.953788,0.12,1.29,3.8,3.52,0.22,0.01,,,154.0,,,,8.0,,,294.0,85.0,37.0,31.0,,4.0,6.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,100.02378799999998,6.836856649723232,0.347441894076705,5.998265454810703,3.797874460424476,4.193512135967196,2.6032091597241824,5.681737523662449,8.166556805210519,10.454598632551647,11.389321357280425,15.355489095128682,1.811764705882353,,,,,,812,0,poor,0.94114816,0.94114816,0.042499557,0.016352326
71.75,0.14,16.59,1.18,1.061764,0.15,0.82,3.43,4.66,0.06,0.04,,,191.0,,,,9.0,,,666.0,91.0,53.0,110.0,,21.0,10.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,99.881764,6.755459962014309,0.856401822932166,5.979988033639248,3.882202045655544,4.289130629903198,2.8388040563684944,5.219716965850037,7.992740743812356,10.672447899817731,9.762508940073603,16.33574723859723,2.098901098901099,,,,,,813,0,poor,0.94968164,0.94968164,0.03370078,0.016617563
68.73,0.07,16.61,1.05,0.94479,0.1,1.29,4.66,5.38,0.07,0.01,,,194.0,,,,5.0,,,625.0,102.0,40.0,48.0,,14.0,8.0,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,98.91478999999998,6.858753784147813,0.2876765907313419,6.083149904912895,3.872457831267972,4.278081729335538,2.514170139451176,5.776108392864642,8.510232055879484,11.152561546638369,10.454324746107131,15.355489095128682,1.9019607843137252,,,,,,814,0,poor,0.9516039,0.9516039,0.031744897,0.016651198
78.33,0.0,14.26,1.08,0.971784,0.04,0.44,1.84,6.42,0.18,0.09,,,369.0,,,,5.1,,,158.0,46.0,7.6,17.0,,1.1,17.1,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,103.65178400000002,9.017229421256603,-22.301716991531205,5.890618542095687,3.8488809569981903,4.251348066759788,1.4631656337989984,4.358003587982221,6.93706533944576,10.398687311488748,10.328461243080492,16.909161493552872,8.021739130434783,,,,,,815,0,poor,0.9364705,0.9364705,0.037985977,0.02554347
73.58,0.01,16.43,0.34,0.305932,0.02,1.0,3.08,7.2,0.12,0.0,,,225.0,,,,3.2,,,859.0,153.0,8.2,94.0,,0.5,9.8,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,102.085932,9.306789204496155,0.8569616351037819,8.752202215996395,5.672105752449921,6.318690663730598,4.350017757990538,9.43241691393873,12.81001376455423,17.518172270542756,19.759909308698287,-8.635508522760769e-16,1.4705882352941178,,,,,,818,0,poor,0.9282208,0.9282208,0.046034496,0.025744671
72.84,0.01,15.82,0.27,0.242946,0.01,1.06,3.93,7.17,0.02,0.0,,,240.0,,,,3.5,,,218.0,72.0,19.4,32.0,,0.6,11.8,,,,,,,,,,,,,,,R.K B. SINGH 2013,,,101.372946,9.530896485289274,1.1130602154884115,8.995449343753098,5.7396860304165385,6.395319496173006,3.938810597612173,9.769005123991654,13.429577700915273,18.031792698771987,18.296943828228702,-2.355138688025663e-16,3.333333333333333,,,,,,819,0,poor,0.9291832,0.9291832,0.046464995,0.02435189
72.31,0.13,14.21,1.29,1.1607420000000002,0.33,1.07,3.34,5.9,0.07,0.01,,,308.0,,,,8.97,,,546.0,127.0,18.7,93.0,,11.6,7.37,18.2,35.1,4.14,15.3,3.47,0.76,3.31,0.6,3.43,0.67,1.83,0.27,1.78,0.25,Tanya Srivastava et al 2024,,,99.820742,6.764551708335699,0.7804821893898586,5.8109417632156175,3.951984498152121,4.368256493552678,3.685533012681133,5.649376861439388,8.191717020633,11.232464494347637,10.454324746107131,15.355489095128686,2.425196850393701,,,10.224719101123595,19.719101123595507,,820,0,poor,0.9617066,0.9617066,0.02158235,0.016711013
70.91,0.18,15.82,1.61,1.448678,0.56,1.67,3.47,5.16,0.08,0.03,,,282.0,,,,12.1,,,559.0,173.0,20.3,119.0,,20.3,9.88,33.2,66.2,7.87,28.1,6.41,0.98,5.22,0.82,4.28,0.76,2.02,0.28,1.91,0.29,Tanya Srivastava et al 2024,,,100.938678,6.485912849597809,0.8370597306489147,5.643599980504623,3.886084847327784,4.2935333131667415,3.931120388396316,5.848293845595071,7.98032077250756,10.760714188754404,10.114846082900224,16.132325294340777,1.630057803468208,,,17.382198952879584,34.65968586387435,,821,0,poor,0.9651899,0.9651899,0.017904013,0.016906105
72.31,0.13,14.69,1.5,1.3497,0.32,1.1,3.7,5.36,0.09,0.02,,,271.0,,,,11.7,,,339.0,96.0,22.1,67.0,,13.0,19.8,21.8,42.3,4.91,17.9,4.38,0.78,4.21,0.76,4.27,0.78,2.04,0.28,1.72,0.22,Tanya Srivastava et al 2024,,,100.5697,6.65291727898048,0.6581927990857178,5.710763814782422,3.964717736454966,4.382694628667184,3.506060204998789,5.5010211696960845,8.093548005472627,10.876693540359978,10.376545966032852,15.845618166862955,2.8229166666666665,,,12.674418604651164,24.593023255813957,,822,0,poor,0.96121895,0.96121895,0.021863298,0.01691775
73.06,0.13,14.72,1.48,1.331704,0.28,1.13,3.74,5.18,0.08,0.02,,,298.0,,,,14.0,,,350.0,98.1,24.6,77.5,,14.5,18.7,24.4,47.7,5.67,20.2,4.91,0.79,4.73,0.81,4.82,0.87,2.3,0.32,1.88,0.25,Tanya Srivastava et al 2024,,,101.151704,6.6865250159559935,0.6841860027491908,5.741650861249558,3.98284936383248,4.4032539616268105,3.400068208413525,5.551361697671958,8.13714084869887,10.88111208257466,10.28037652012813,15.845618166862955,3.037716615698267,,,12.97872340425532,25.37234042553192,,823,0,poor,0.9541232,0.9541232,0.02585945,0.020017339
71.59,0.15,14.94,1.58,1.4216840000000002,0.39,1.23,3.46,4.97,0.06,0.02,,,261.0,,,,13.9,,,357.0,112.0,20.6,68.5,,11.9,16.7,20.0,38.8,4.57,16.9,3.98,0.75,3.87,0.66,3.85,0.72,1.93,0.26,1.66,0.2,Tanya Srivastava et al 2024,,,99.811684,6.641129686158591,0.8058610336245007,5.740963668532377,4.035694983608656,4.463175262115456,3.756544527641293,5.703056562688356,8.14112087063168,10.92831809502205,10.045485091577046,15.845618166862955,2.330357142857143,,,12.048192771084338,23.373493975903614,,824,0,poor,0.9599787,0.9599787,0.020777272,0.019244023
73.49,0.12,14.25,1.45,1.30471,0.21,0.78,3.82,4.93,0.14,0.02,,,236.0,,,,12.3,,,542.0,203.0,20.2,105.0,,18.1,12.7,33.5,64.7,7.62,28.5,5.99,0.96,5.0,0.74,3.93,0.73,1.94,0.28,1.72,0.23,Tanya Srivastava et al 2024,,,100.51471,6.716557593251374,0.6269807956282627,5.72857502621814,3.980928014955303,4.401075356779322,3.108939761620072,5.115975303895045,8.041998286122082,10.67672604796994,10.737300897610575,15.845618166862955,1.1625615763546795,,,19.476744186046517,37.61627906976744,,825,0,poor,0.9629657,0.9629657,0.020090131,0.016944213
73.7,0.12,15.02,1.49,1.340702,0.3,0.58,3.96,4.86,0.15,0.03,,,327.0,,,,13.7,,,295.0,86.7,16.9,61.0,,9.51,9.11,16.3,33.2,4.04,14.9,3.56,0.57,3.36,0.59,3.26,0.59,1.55,0.22,1.34,0.17,Tanya Srivastava et al 2024,,,101.55070200000002,6.661529644017599,0.5637079668639663,5.714096682324405,3.937785990657371,4.352156899344366,3.408313635373636,4.754938482292525,7.971297613771585,10.527377187139503,10.628102904060157,16.132325294340777,3.771626297577855,,,12.164179104477611,24.776119402985078,,826,0,poor,0.9234174,0.9234174,0.05752456,0.019058075
73.34,0.19,14.93,1.78,1.601644,0.45,1.12,3.94,4.64,0.1,0.02,,,219.0,,,,8.8,,,490.0,187.0,20.0,98.5,,13.5,7.12,25.5,49.4,5.77,20.9,4.4,0.76,3.92,0.64,3.6,0.69,1.83,0.28,1.75,0.23,Tanya Srivastava et al 2024,,,102.111644,6.56889742553086,0.9493316644445734,5.6496949813539645,4.060782186703999,4.491621476607077,3.8152196512855623,5.513095479240989,8.158456744998055,10.721354753576133,10.462572466832253,15.845618166862955,1.1711229946524064,,,14.571428571428571,28.228571428571428,,827,0,poor,0.9657164,0.9657164,0.017483847,0.016799705
72.37,0.2,15.03,1.73,1.556654,0.45,1.37,3.57,4.26,0.09,0.03,,,206.0,,,,10.6,,,603.0,221.0,20.3,129.0,,17.4,26.7,31.2,61.8,7.35,26.7,5.87,1.02,5.09,0.76,4.01,0.77,1.84,0.27,1.68,0.22,Tanya Srivastava et al 2024,,,100.65665400000002,6.528427091360364,0.972759665664324,5.628564423621216,3.999856687446205,4.4225384539476895,3.766224277410135,5.675835903471479,8.022253395480991,10.560724300967752,10.21101552880495,16.132325294340777,0.9321266968325792,,,18.571428571428573,36.785714285714285,,828,0,poor,0.9656403,0.9656403,0.017561331,0.01679838
73.63,0.14,14.76,1.36,1.223728,0.28,0.94,3.56,4.64,0.12,0.03,,,304.0,,,,15.7,,,385.0,120.0,20.3,81.0,,13.9,8.3,24.4,48.6,5.73,19.6,4.46,0.68,4.2,0.72,4.08,0.69,1.82,0.27,1.49,0.22,Tanya Srivastava et al 2024,,,100.683728,6.661314959697522,0.7261440172445153,5.71278102714996,3.858006934612534,4.261695952718886,3.327943516973072,5.264358794415147,7.9363106857810735,10.551675358972478,10.445906957356032,16.132325294340777,2.533333333333333,,,16.375838926174495,32.61744966442953,,829,0,poor,0.9463651,0.9463651,0.029479796,0.024155097
73.1,0.2,14.8,1.7,1.52966,0.43,1.2,3.67,4.49,0.12,0.03,,,248.0,,,,12.0,,,508.0,184.0,20.2,102.0,,15.9,12.4,29.1,56.0,6.66,24.0,5.18,0.89,4.76,0.71,3.78,0.73,2.03,0.27,1.81,0.24,Tanya Srivastava et al 2024,,,101.26966,6.525891555556799,0.9594557365994264,5.597601191134814,3.963040910640288,4.380793286911066,3.6878109038062665,5.4877228558506,7.970877196023531,10.523216322718689,10.445906957356032,16.132325294340777,1.3478260869565215,,,16.07734806629834,30.939226519337016,,830,0,poor,0.9649515,0.9649515,0.018138304,0.016910167
73.2,0.16,14.44,2.19,1.970562,0.3,0.98,3.7,4.03,0.12,0.05,,,266.0,,,,15.3,,,419.0,107.0,15.7,60.5,,8.89,7.0,17.1,33.3,3.96,14.3,3.29,0.65,3.09,0.5,2.93,0.58,1.58,0.23,1.55,0.21,Tanya Srivastava et al 2024,,,101.140562,6.517875814963147,0.7152062231394847,5.536830070796029,4.18985243368482,4.637973380250906,3.322363078341972,5.227828178042289,7.888103623985367,10.282148163082876,10.23736326972843,16.493533556909554,2.485981308411215,,,11.03225806451613,21.48387096774193,,831,0,poor,0.95319986,0.95319986,0.027097909,0.019702237
74.61,0.2,13.69,1.23,1.106754,0.38,1.66,2.45,5.22,0.07,0.02,,,198.0,,,,5.64,,,947.0,178.0,8.08,151.0,,18.6,4.4,32.8,61.1,7.33,25.7,5.19,1.51,3.84,0.49,2.22,0.31,0.72,0.1,0.63,0.11,Tanya Srivastava et al 2024,,,100.636754,6.695368002959319,1.1236637488061454,5.696961298840756,3.8135750226860754,4.211314900190656,3.708138945146528,6.002655230907325,7.786938771607052,10.92632104203752,10.171348594603687,15.845618166862955,1.1123595505617978,,,52.063492063492056,96.984126984127,,832,0,poor,0.9497485,0.9497485,0.02818894,0.022062603
73.34,0.21,14.85,1.82,1.637636,0.45,1.25,3.23,3.81,0.09,0.03,,,240.0,,,,12.2,,,505.0,187.0,20.1,103.0,,15.8,13.0,29.5,58.1,6.95,24.2,5.34,0.85,4.43,0.72,3.95,0.75,2.0,0.28,1.75,0.26,Tanya Srivastava et al 2024,,,100.717636,6.5555550102297495,1.0396841976705664,5.638422864959233,4.077449431545122,4.51052035584575,3.813038466149397,5.630810824706645,7.957699485226428,10.464041249880438,10.211015528804952,16.132325294340777,1.2834224598930482,,,16.857142857142858,33.2,,833,0,poor,0.9649554,0.9649554,0.018134344,0.016910236
73.12,0.2,14.78,1.75,1.57465,0.44,1.29,3.65,4.25,0.11,0.03,,,246.0,,,,12.6,,,563.0,206.0,20.9,114.0,,16.7,9.87,31.5,61.2,7.41,25.4,5.56,0.9,4.6,0.74,4.08,0.75,2.06,0.31,1.95,0.26,Tanya Srivastava et al 2024,,,101.19465,6.525759758427699,0.9590244475204724,5.595698970387543,3.993094382922565,4.414870721350871,3.720681535106241,5.580655471314931,7.997729491912456,10.500760347661856,10.374862465542186,16.132325294340777,1.194174757281553,,,16.153846153846153,31.384615384615387,,834,0,poor,0.96494985,0.96494985,0.018139992,0.01691014
73.39,0.19,14.96,1.73,1.556654,0.43,1.26,3.58,4.2,0.11,0.03,,,243.0,,,,11.6,,,541.0,192.0,19.2,98.0,,15.0,28.7,27.7,54.0,6.51,22.6,4.75,0.9,4.37,0.68,3.75,0.7,1.97,0.28,1.69,0.26,Tanya Srivastava et al 2024,,,101.436654,6.54146497406383,0.9185661311812312,5.617798348861103,3.992771256865156,4.414504330840859,3.707842294812358,5.5648712643222575,7.98305574054611,10.49051140669954,10.374862465542186,16.132325294340777,1.265625,,,16.390532544378697,31.952662721893493,,835,0,poor,0.964805,0.964805,0.018214136,0.016980866
74.32,0.18,13.95,1.42,1.277716,0.36,0.77,2.62,5.36,0.11,0.03,,,243.0,,,,8.75,,,1190.0,179.0,21.8,90.0,,14.4,8.69,26.6,53.0,6.29,23.3,5.15,1.13,4.64,0.7,3.87,0.76,2.27,0.34,2.48,0.33,Tanya Srivastava et al 2024,,,100.397716,6.662960728209681,0.9817448526142922,5.670955349885594,3.9169004595750727,4.328474933097252,3.629872573603664,5.127775263831138,7.649292770150916,10.701717205681584,10.374862465542186,16.132325294340777,1.3575418994413408,,,10.725806451612904,21.370967741935484,,836,0,poor,0.9623123,0.9623123,0.020947177,0.016740486
74.46,0.19,13.88,2.09,1.880582,0.74,1.04,1.93,4.67,0.14,0.05,,,176.0,,,,5.02,,,619.0,114.0,14.4,76.5,,10.7,4.81,18.7,38.5,4.7,16.4,3.84,0.89,3.4,0.58,3.16,0.55,1.21,0.16,0.97,0.14,Tanya Srivastava et al 2024,,,101.070582,6.477480164330324,0.8332934241282928,5.444541596613036,4.079050682472992,4.512336003735072,4.202980365092433,5.34584167496346,7.238571795858446,10.36529451366357,10.363226772755072,16.493533556909558,1.543859649122807,,,19.27835051546392,39.69072164948454,,837,0,poor,0.96379983,0.96379983,0.019433858,0.016766364
71.6,0.29,15.32,2.42,2.177516,0.64,1.58,3.57,4.1,0.08,0.04,,,208.0,,,,13.0,,,767.0,271.0,24.6,149.0,,24.4,9.34,47.8,90.9,11.0,37.8,7.45,1.31,6.24,0.88,4.81,0.91,2.43,0.3,2.33,0.3,Tanya Srivastava et al 2024,,,101.817516,6.37122775640101,1.2014744399181827,5.509900463613099,4.2029225958827885,4.65279355115281,4.0500024271152615,5.781994336751698,7.992822973072378,10.478525327570395,9.997400368624684,16.33574723859723,0.7675276752767528,,,20.515021459227462,39.012875536480685,,838,0,poor,0.9648726,0.9648726,0.018218635,0.016908785
71.3,0.27,15.33,2.35,2.11453,0.6,1.59,3.62,4.04,0.08,0.03,,,208.0,,,,13.1,,,764.0,277.0,24.3,158.0,,23.9,11.8,46.8,90.0,10.4,36.8,7.57,1.21,5.75,0.9,4.84,0.91,2.38,0.33,2.07,0.29,Tanya Srivastava et al 2024,,,101.32453,6.408660538492126,1.171936887024633,5.553257657536399,4.219572579044032,4.671672857486264,4.033796814707155,5.840429353846307,8.072887192491564,10.548804798061765,10.114846082900224,16.132325294340777,0.7509025270758123,,,22.608695652173918,43.47826086956522,,839,0,poor,0.9648726,0.9648726,0.018218635,0.016908785
71.34,0.28,15.31,2.23,2.006554,0.58,1.6,3.55,4.11,0.08,0.03,,,206.0,,,,12.5,,,747.0,265.0,22.6,143.0,,23.2,9.7,45.4,86.2,9.96,35.9,7.23,1.19,5.89,0.84,4.49,0.82,2.32,0.31,1.95,0.28,Tanya Srivastava et al 2024,,,101.116554,6.417879232152641,1.219589939879812,5.566229126642174,4.179866627119584,4.626650539902903,4.001804971968664,5.846581401159591,8.051581036575175,10.563681673895903,10.114846082900227,16.132325294340777,0.7773584905660378,,,23.28205128205128,44.20512820512821,,840,0,poor,0.9648726,0.9648726,0.018218635,0.016908785
71.61,0.28,15.0,2.29,2.0605420000000003,0.61,1.57,3.51,4.1,0.08,0.03,,,213.0,,,,12.6,,,741.0,259.0,23.4,150.0,,24.4,12.0,47.2,90.3,10.7,36.9,7.5,1.23,5.95,0.89,4.63,0.89,2.31,0.3,2.15,0.27,Tanya Srivastava et al 2024,,,101.140542,6.417110971875159,1.2147864260037893,5.539356115938547,4.1996793350676445,4.649116039058326,4.053539915250171,5.831816183347761,8.041990494232122,10.561571988555928,10.114846082900224,16.132325294340777,0.8223938223938224,,,21.953488372093027,42.0,,841,0,poor,0.9648726,0.9648726,0.018218635,0.016908785
71.17,0.29,15.31,2.37,2.1325260000000004,0.64,1.56,3.54,4.08,0.08,0.04,,,222.0,,,,13.4,,,812.0,268.0,21.7,151.0,,25.0,9.66,49.1,95.8,11.0,38.6,7.75,1.27,6.18,0.87,4.5,0.8,2.18,0.31,1.89,0.27,Tanya Srivastava et al 2024,,,101.212526,6.371420580931801,1.2080033707641542,5.516430193619122,4.188771596035224,4.636747825552993,4.054024788282079,5.772798755109687,7.98636845344692,10.474290476081494,9.997400368624684,16.33574723859723,0.8283582089552238,,,25.97883597883598,50.68783068783069,,842,0,poor,0.9648726,0.9648726,0.018218635,0.016908785
71.77,0.27,15.14,2.33,2.096534,0.6,1.35,3.68,3.96,0.09,0.04,,,237.0,,,,13.0,,,761.0,257.0,20.9,140.0,,23.2,7.3,44.7,86.7,10.0,34.9,6.99,1.11,5.69,0.82,4.35,0.8,2.03,0.3,1.75,0.24,Tanya Srivastava et al 2024,,,101.326534,6.396785343452282,1.1520373430519,5.518111826745357,4.184440783778277,4.631837146035797,3.9970303778056775,5.617679666082688,8.001397966930021,10.41443601794454,10.09356981452941,16.33574723859723,0.9221789883268484,,,25.542857142857144,49.54285714285714,,843,0,poor,0.9648726,0.9648726,0.018218635,0.016908785
74.9,0.07,14.8,0.73,0.656854,0.13,0.45,3.77,4.25,0.17,0.02,,,301.0,,,,16.9,,,65.0,23.7,11.2,25.0,,4.38,18.9,5.12,10.7,1.35,4.79,1.71,0.11,1.67,0.38,2.23,0.36,1.17,0.18,1.13,0.15,Tanya Srivastava et al 2024,,,99.946854,6.984618355710031,0.3353902112089443,6.014280477513623,3.532285110614389,3.8923621200536975,2.744791149194342,4.607909270347718,8.019986948598476,10.492142539506563,10.895828619568174,15.845618166862955,12.70042194092827,,,4.5309734513274345,9.469026548672566,,844,0,poor,0.9375497,0.9375497,0.03410198,0.028348291
74.38,0.09,13.78,0.98,0.881804,0.2,1.13,3.21,4.74,0.15,0.03,,,258.0,,,,9.07,,,194.0,65.2,12.1,39.5,,5.14,15.4,8.49,16.8,1.99,7.49,2.11,0.39,2.11,0.39,2.3,0.4,1.21,0.19,1.27,0.19,Tanya Srivastava et al 2024,,,99.571804,6.773489949744036,0.3749982699159915,5.717888560830281,3.5890224116867624,3.956696172353053,2.966271405974022,5.406673267038144,7.789082435500575,10.505725424301923,10.628102904060157,16.132325294340777,3.957055214723926,,,6.68503937007874,13.228346456692911,,845,0,poor,0.91348565,0.91348565,0.07058935,0.015924985
74.58,0.06,13.95,0.85,0.76483,0.19,0.56,2.69,6.22,0.16,0.03,,,281.0,,,,5.47,,,342.0,79.4,24.5,36.5,,7.6,14.9,11.4,23.5,2.9,10.6,3.01,0.52,3.49,0.7,4.44,0.89,2.52,0.39,2.35,0.31,Tanya Srivastava et al 2024,,,100.05483,6.8867415941554215,0.0709874855624183,5.822114228578451,3.541596090295425,3.902919778638725,3.0024917739723964,4.736676726224715,7.55581800061054,10.722422240790916,10.680798385907112,16.132325294340774,3.5390428211586897,,,4.851063829787234,10.0,,846,0,poor,0.9621059,0.9621059,0.021127548,0.016766563
71.01,0.02,16.94,0.7779506557012669,0.7,0.07,0.77,4.98,4.8,0.12,0.03,0.58,,516.3,24.88,,2.66,14.73,,,70.05,30.01,10.97,37.26,2.23,6.29,4.32,7.53,15.79,1.84,6.47,2.39,0.23,2.3,0.42,2.03,0.33,0.81,0.11,0.71,0.1,Jiajia Xie et al 2018,,,100.79795065570129,4.7435524016404695,-3.3775471172777034,3.372357666161062,0.502760592837822,0.4572042065638371,-1.959142210483772,0.3086743381613152,2.465187187091047,3.1400338590444976,-0.077257722836392,-2.0943305881668004,17.204265244918357,0.1805838424983027,20.7516077170418,10.605633802816902,22.239436619718308,,847,0,poor,0.94352317,0.94352317,0.034083568,0.022393249
73.89,0.03,14.94,0.8890864636585908,0.8,0.08,0.58,4.17,4.15,0.06,0.04,0.64,,522.3,25.0,,2.68,14.85,,,71.49,30.11,11.3,37.59,2.22,6.09,4.04,6.99,14.66,1.73,6.16,2.26,0.23,2.21,0.41,2.06,0.33,0.82,0.12,0.74,0.1,Jiajia Xie et al 2018,,,100.2690864636586,4.801895379596574,-2.9300774657378086,3.307224773095779,0.7048278155526682,0.6863269006014012,-1.6945741123236913,0.1650312525217576,2.407603338002255,3.102651088529651,-0.80084373155797,-1.9605162869370945,17.346396545998005,0.1804713804713804,20.892,9.445945945945946,19.81081081081081,,848,0,poor,0.9468952,0.9468952,0.031158611,0.021946155
71.55,0.07,15.86,1.011335852411647,0.91,0.15,0.94,4.17,4.96,0.24,0.02,0.62,,365.7,32.09,,0.79,9.27,,,144.9,66.81,5.45,27.5,1.16,4.13,2.45,5.81,11.95,1.39,5.13,1.52,0.45,1.42,0.22,1.16,0.18,0.41,0.05,0.32,0.05,Jiajia Xie et al 2018,,,100.50133585241164,4.499882057021799,-2.3385112795234875,3.131085935352245,0.581163534934875,0.5461047866400934,-1.3166691150333751,0.4525058047933205,2.219841629237372,3.0661318760995484,0.6269983777706318,-2.4281956387992825,5.473731477323754,0.0852211434735706,11.39607354315986,18.15625,37.34375,,849,0,poor,0.95706326,0.95706326,0.023129676,0.019807043
