SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,LOI,Li,Rb,Cs,Be,Ta,Nb,Sn,W,Ba,Sr,Y,Zr,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Source_Sheet,Li_Class,Li_Label,Total_Majors,ilr_SiO2_vs_rest,ilr_TiO2_vs_rest,ilr_Al2O3_vs_rest,ilr_Fe2O3_vs_rest,ilr_FeO_vs_rest,ilr_MgO_vs_rest,ilr_CaO_vs_rest,ilr_Na2O_vs_rest,ilr_K2O_vs_rest,ilr_P2O5_vs_rest,ilr_MnO_vs_rest,Rb_Sr,Ta_Nb,Rb_Cs,La_Yb,Ce_Yb,Sn_W
72.94,0.07,14.87,0.09,0.31,0.13,1.37,2.7,7.28,0.22,0.02,,,235.0,7.74,9.2,1.79,7.57,3.08,1.98,336.0,105.0,16.8,33.5,1.24,1.59,1.54,4.68,10.4,1.25,5.14,1.98,0.45,2.2,0.42,3.12,0.61,1.66,0.24,1.56,0.23,"Gao Li-E, et al., 2016,2017",,,99.99999999999999,7.06923626879282,0.4558954457157722,6.152477846617718,1.4615788066447777,2.9794294529756247,2.5016806361368453,5.539836274306496,7.543406199752902,10.883818846744669,11.106345205776979,15.845618166862955,2.238095238095238,0.23645970937912814,30.361757105943152,2.9999999999999996,6.666666666666667,1.5555555555555556
74.27,0.07,14.35,0.05,0.3,0.17,1.38,3.03,5.97,0.17,0.02,,,236.0,7.61,9.33,1.52,7.03,1.28,0.65,526.0,133.0,19.5,39.0,1.29,2.58,1.68,6.49,14.3,1.69,6.49,2.29,0.55,2.25,0.48,3.32,0.63,1.82,0.26,1.86,0.28,"Gao Li-E, et al., 2016,2017",,,99.77999999999999,7.1493386972627215,0.5246913715817523,6.191013317385452,0.9189759344877315,2.9574922081774,2.8015249669417446,5.608715306048224,7.748555694173908,10.78644217233186,10.895828619568173,15.845618166862955,1.7744360902255638,0.2162162162162162,31.011826544021023,3.489247311827957,7.688172043010753,1.9692307692307691
77.05,0.08,12.85,0.04,0.47,0.18,0.71,2.58,6.02,0.06,0.02,,,250.0,7.79,2.44,0.55,3.82,2.65,0.26,832.0,174.0,16.7,48.7,1.52,7.12,1.43,11.7,23.8,2.64,11.3,3.39,1.12,3.09,0.45,2.64,0.56,1.6,0.21,1.34,0.2,"Gao Li-E, et al., 2016,2017",,,100.05999999999999,7.319638196859534,0.8127529713120247,6.2523446713217945,0.8679703810243042,3.618155810834727,3.1412100673186374,5.220018100153125,7.835766965138271,11.094306949137609,10.04548509157705,15.845618166862957,1.4367816091954022,0.14397905759162305,32.09242618741977,8.731343283582088,17.761194029850746,10.192307692307692
75.76,0.09,13.83,0.16,0.59,0.22,1.0,3.12,5.54,0.07,0.02,,,218.0,7.75,3.03,0.67,4.72,2.62,0.23,738.0,178.0,12.9,37.4,1.13,7.55,1.28,13.5,26.9,2.97,12.2,3.34,1.06,2.88,0.41,2.14,0.43,1.19,0.15,1.03,0.14,"Gao Li-E, et al., 2016,2017",,,100.4,7.076368907653889,0.6875049137711737,6.067195451717256,2.0533998411173213,3.7233854304132943,3.233858788755686,5.484997148522265,7.98985809680777,10.977847041105775,10.171348594603687,15.845618166862957,1.2247191011235956,0.1419491525423729,28.129032258064516,13.106796116504855,26.11650485436893,11.391304347826088
75.15,0.1,14.05,0.13,0.59,0.22,1.09,3.29,5.25,0.06,0.02,,,237.0,8.2,3.26,0.76,5.04,2.82,0.34,745.0,197.0,18.6,76.1,2.2,11.3,2.07,20.2,40.8,4.66,18.3,4.92,1.21,4.59,0.58,3.15,0.6,1.64,0.22,1.42,0.23,"Gao Li-E, et al., 2016,2017",,,99.95,7.082135559391597,0.8128039249620298,6.111294937957998,1.8657301572015208,3.7325638288723257,3.2444570903977885,5.591940164508375,8.083803218341203,10.975783420163342,10.045485091577047,15.845618166862955,1.2030456852791878,0.15079365079365079,28.902439024390247,14.225352112676056,28.732394366197184,8.294117647058822
75.38,0.1,13.71,0.09,0.62,0.23,0.85,2.83,6.03,0.07,0.02,,,223.0,8.77,2.39,0.74,4.78,2.92,0.34,895.0,181.0,17.1,36.8,1.05,9.25,1.58,13.7,27.6,3.03,12.6,3.77,1.11,3.27,0.48,2.83,0.54,1.49,0.2,1.33,0.19,"Gao Li-E, et al., 2016,2017",,,99.92999999999998,7.1202955951101625,0.8514011244636408,6.128143745330483,1.5205195565598357,3.787267486635053,3.302066005442773,5.338975982086191,7.883649860872123,11.051244867782863,10.17134859460369,15.845618166862957,1.2320441988950277,0.15481171548117154,25.427594070695555,10.300751879699247,20.75187969924812,8.588235294117647
76.55,0.09,13.0,0.12,0.51,0.21,0.79,2.77,5.81,0.07,0.01,,,241.0,7.79,2.57,0.57,3.98,2.53,0.19,794.0,179.0,16.9,44.4,1.27,8.42,1.51,13.2,26.9,2.98,13.6,3.55,1.03,3.35,0.47,2.8,0.54,1.53,0.2,1.18,0.19,"Gao Li-E, et al., 2016,2017",,,99.93,7.2205212409533095,0.8345358828340478,6.164505685050918,1.9227081671127053,3.7269675947047696,3.3451345001826747,5.4093995909898664,8.0277859204861,11.219152142324806,10.454324746107133,15.355489095128682,1.3463687150837989,0.14321608040201003,30.937098844672658,11.186440677966102,22.796610169491526,13.315789473684209
75.08,0.07,13.83,0.04,0.54,0.22,0.63,3.1,6.07,0.12,0.02,,,213.0,8.23,18.3,0.73,3.5,1.97,0.07,387.0,144.0,20.5,32.6,1.03,2.74,1.64,6.01,12.0,1.33,5.4,1.97,0.81,2.27,0.43,3.13,0.66,1.92,0.29,2.11,0.32,"Gao Li-E, et al., 2016,2017",,,99.71999999999998,7.203888565199312,0.5730712129533628,6.205592902799333,0.7377456801806122,3.6189172822509894,3.2088779628513535,4.949304949526109,7.843153217312188,10.901375789039024,10.611437394583938,15.845618166862957,1.4791666666666667,0.20857142857142857,25.88092345078979,2.8483412322274884,5.687203791469194,28.14285714285714
74.84,0.09,13.58,0.36,0.61,0.23,0.6,3.04,6.08,0.11,0.01,,,219.0,9.09,13.4,0.64,3.89,2.13,0.13,410.0,138.0,22.6,22.8,0.68,2.29,1.67,5.71,10.8,1.23,5.61,2.02,0.84,2.47,0.47,3.67,0.77,2.18,0.34,2.35,0.35,"Gao Li-E, et al., 2016,2017",,,99.55000000000001,7.048523373919006,0.669815951281484,6.028410786702214,2.88950723764972,3.840159370507127,3.38070366212426,5.050470445501412,7.999752678821873,11.128013722187056,10.823369054273535,15.355489095128682,1.5869565217391304,0.16452442159383032,24.09240924092409,2.429787234042553,4.595744680851064,16.384615384615383
74.86,0.08,13.75,0.2,0.52,0.22,0.59,2.97,6.23,0.12,0.02,,,228.0,8.83,14.7,0.68,3.53,2.11,0.14,408.0,148.0,20.0,34.2,1.07,2.76,1.7,6.37,12.4,1.38,5.92,1.9,0.73,2.18,0.4,3.14,0.63,1.82,0.29,1.94,0.34,"Gao Li-E, et al., 2016,2017",,,99.56,7.0603365103937525,0.5589444611180688,6.0431056145482005,2.26929929257407,3.594628235492183,3.2215956007371886,4.892494438946108,7.7990180737432055,10.92390780220018,10.611437394583938,15.845618166862957,1.5405405405405406,0.1926345609065156,25.821064552661383,3.2835051546391756,6.391752577319588,15.07142857142857
75.42,0.07,13.72,0.2,0.54,0.22,0.65,3.07,6.17,0.12,0.02,,,193.0,8.44,11.3,0.6,3.35,1.96,0.05,379.0,137.0,18.7,25.0,0.8,2.74,1.56,5.83,11.4,1.32,5.79,1.78,0.78,2.15,0.38,3.01,0.61,1.82,0.26,1.81,0.29,"Gao Li-E, et al., 2016,2017",,,100.2,7.065529944004695,0.41676812508627653,6.024375856727661,2.250675482601783,3.6138569276348966,3.20303476865176,4.976626635024743,7.830801528327395,10.91552684578732,10.611437394583936,15.845618166862957,1.4087591240875912,0.1791044776119403,22.867298578199055,3.2209944751381214,6.298342541436464,39.199999999999996
72.8,0.11,14.86,0.29,0.55,0.25,1.15,2.92,6.79,0.08,0.02,,,264.0,7.61,3.45,0.72,3.89,2.07,0.11,947.0,244.0,48.2,93.3,2.76,19.2,3.81,28.3,57.0,6.79,29.0,7.93,1.44,8.82,1.26,7.52,1.52,4.16,0.54,3.26,0.48,"Gao Li-E, et al., 2016,2017",,,99.82000000000001,6.921984689089899,0.7706504222855988,6.023309302441491,2.558925488374003,3.5857774847830317,3.2888679081418393,5.563151911022989,7.85525007467737,11.11549829467351,10.280376520128128,15.845618166862957,1.0819672131147542,0.18508997429305912,34.69119579500657,8.680981595092025,17.484662576687118,18.818181818181817
72.01,0.31,15.53,0.68,1.78,0.64,1.9,4.25,3.42,0.08,0.03,,,150.0,8.89,3.68,1.07,8.89,3.37,0.98,797.0,300.0,27.9,94.5,2.33,21.2,2.79,47.4,100.0,10.8,42.6,8.67,1.95,9.79,1.14,6.18,0.99,2.38,0.27,1.88,0.27,"Gao Li-E, et al., 2016,2017",,,100.63,6.507334795281583,1.4145301153271517,5.689494408422065,3.042840537127351,4.478973009911455,4.0670137648526765,6.004154312990922,8.253647343217617,10.404521379667944,10.114846082900227,16.132325294340777,0.5,0.1203599550056243,16.87289088863892,25.21276595744681,53.19148936170213,3.438775510204082
71.61,0.25,15.02,0.66,1.47,0.54,1.02,2.76,6.52,0.09,0.02,,,232.0,8.78,1.87,0.84,7.0,3.97,0.47,1544.0,295.0,20.9,54.0,1.39,12.5,1.95,28.1,60.2,6.86,27.1,6.57,2.22,6.08,0.74,4.4,0.74,1.86,0.22,1.66,0.22,"Gao Li-E, et al., 2016,2017",,,99.95999999999998,6.6182675381491425,1.3162822759793997,5.772427443853903,3.139315134571795,4.415716296482788,4.017141932890542,5.4498372227079575,7.787582584405621,11.046356924366739,10.376545966032854,15.845618166862955,0.7864406779661017,0.12,26.42369020501139,16.927710843373497,36.26506024096386,8.446808510638299
75.0,0.06,14.09,0.05,0.46,0.19,0.57,3.36,5.33,0.16,0.02,,,194.0,7.21,5.78,2.0,4.58,1.5,0.05,527.0,111.0,7.93,28.9,0.91,1.65,0.89,4.36,8.37,1.0,3.73,1.46,0.57,1.28,0.21,1.41,0.26,0.71,0.11,0.84,0.11,"Gao Li-E, et al., 2016,2017",,,99.28999999999999,7.209935229439359,0.4191385380092533,6.217535675040163,0.9680225960679073,3.4700627679711604,3.0518355811238376,4.814450021477964,7.879932229854069,10.705739445644461,10.846328823135016,15.845618166862955,1.7477477477477477,0.4366812227074236,26.907073509015255,5.190476190476191,9.964285714285714,30.0
72.71,0.23,14.87,0.42,1.53,0.62,1.39,3.12,3.83,0.09,0.03,,,198.0,7.11,3.07,0.79,6.05,3.53,0.67,587.0,174.0,12.6,80.9,2.61,11.3,1.97,23.5,48.5,5.38,20.2,4.2,1.04,3.89,0.53,2.65,0.49,1.25,0.18,1.04,0.16,"Gao Li-E, et al., 2016,2017",,,98.83999999999999,6.63823208169565,1.2347127190795366,5.759561032093677,2.6561731550039385,4.393844709032748,4.0978955192379445,5.733091531028639,7.9255376374753865,10.468575424655569,10.21101552880495,16.132325294340777,1.1379310344827587,0.1305785123966942,27.848101265822784,22.596153846153847,46.63461538461538,5.26865671641791
72.67,0.16,15.11,0.21,1.14,0.44,1.44,3.53,3.84,0.1,0.02,,,200.0,6.98,2.97,0.61,6.03,3.76,1.04,517.0,175.0,12.1,70.6,2.43,11.7,2.04,23.6,48.6,5.49,20.1,4.26,0.88,3.94,0.54,2.54,0.42,1.18,0.16,0.94,0.14,"Gao Li-E, et al., 2016,2017",,,98.66,6.795760660025169,1.0272352785198067,5.929599162182712,2.094105709443404,4.182970408787796,3.8017911381818865,5.7971255912184425,8.102490331557467,10.557466374426202,10.462572466832254,15.845618166862957,1.1428571428571428,0.1011608623548922,28.653295128939828,25.106382978723406,51.70212765957447,3.615384615384615
71.81,0.14,15.76,0.79,0.7108420000000001,0.14,0.77,4.21,5.3,0.34,0.01,,,374.0,,,,18.0,,,246.0,56.0,44.0,57.0,,9.0,22.9,3.816,9.425,1.143,4.197,1.257,0.245,1.531,0.315,1.92,0.371,0.974,0.16,1.096,0.177,"Sen A., et al., 2022",,,99.98084200000001,6.782703077724636,0.8853684747669882,5.957910551017349,3.486381210474396,3.840311989777255,2.679417358954405,5.0377873435250295,8.069350999588236,10.683350415733637,11.744757074078505,15.355489095128682,6.678571428571429,,,3.481751824817518,8.599452554744525,
72.36,0.1,15.25,0.53,0.47689400000000004,0.1,0.7,4.46,5.25,0.27,0.01,,,372.0,,,,15.0,,,264.0,60.0,43.0,58.0,,11.0,22.7,4.346,10.128,1.179,4.207,1.192,0.219,1.214,0.233,1.437,0.299,0.853,0.152,1.107,0.195,"Sen A., et al., 2022",,,99.506894,6.9450920717814295,0.7023593201721745,6.075584209696832,3.2294665867155943,3.5489981886451765,2.4107432927134838,4.984067698284718,8.174613201062865,10.741688030850092,11.556535294998996,15.355489095128682,6.2,,,3.925925925925926,9.149051490514905,
71.56,0.11,15.36,0.57,0.512886,0.12,0.73,4.41,5.28,0.29,0.01,,,375.0,,,,16.0,,,256.0,58.0,44.0,55.0,,12.0,23.2,4.254,10.078,1.157,4.209,1.224,0.221,1.378,0.269,1.561,0.334,0.879,0.156,1.102,0.186,"Sen A., et al., 2022",,,98.952886,6.887604997582474,0.7510075749314614,6.036477128150351,3.255293286608633,3.578282913689094,2.562899084625261,5.010347077324213,8.14727653406083,10.725994235841116,11.614881294767052,15.355489095128682,6.4655172413793105,,,3.860254083484573,9.145190562613429,
72.45,0.13,15.53,0.65,0.58487,0.13,0.72,4.27,5.27,0.31,0.01,,,373.0,,,,17.0,,,248.0,59.0,42.0,59.0,,11.0,23.3,3.976,9.769,1.153,4.196,1.215,0.232,1.433,0.304,1.574,0.323,0.927,0.158,1.098,0.187,"Sen A., et al., 2022",,,100.05487,6.852480247943051,0.8747744341333447,6.008818373922413,3.351998135343773,3.6879359052579397,2.6341123629425653,4.991815544089657,8.103932796268163,10.705100339519749,11.66933457402259,15.355489095128682,6.322033898305085,,,3.6211293260473587,8.897085610200364,
71.66,0.12,15.26,0.68,0.6118640000000001,0.11,0.74,4.33,5.26,0.28,0.01,,,375.0,,,,15.0,,,268.0,57.0,43.0,58.0,,10.0,22.8,3.896,10.065,1.152,4.201,1.203,0.229,1.394,0.303,1.738,0.297,0.933,0.157,1.097,0.185,"Sen A., et al., 2022",,,99.06186400000001,6.862587226975904,0.8133956698999593,6.0068466994423035,3.416253691374407,3.7607948573770376,2.489067959752925,5.033209345234713,8.139597384915282,10.732837599442814,11.586229352120908,15.355489095128682,6.578947368421052,,,3.551504102096627,9.175022789425705,
71.93,0.13,15.65,0.71,0.638858,0.14,0.75,4.39,5.29,0.3,0.02,,,372.0,,,,18.0,,,259.0,58.0,41.0,56.0,,11.0,23.1,3.827,9.532,1.164,4.203,1.197,0.235,1.427,0.285,1.672,0.348,0.886,0.159,1.106,0.182,"Sen A., et al., 2022",,,99.948858,6.759321824812435,0.7802793215663164,5.912463741632154,3.3297546351897673,3.6627141468171702,2.5896676280113993,4.902764862934434,7.980214812907401,10.517751993573397,11.359585644294947,15.845618166862955,6.413793103448276,,,3.4602169981916813,8.618444846292947,
76.17,0.13,12.56,0.33,0.88,0.31,0.91,2.85,4.93,0.03,0.03,,,244.0,5.38,,1.26,8.23,5.45,1.06,238.0,44.4,49.0,104.0,3.95,22.5,6.14,31.9,67.9,8.72,33.2,6.76,0.52,6.9,1.3,7.83,1.62,4.96,0.67,4.09,0.6,"Chen Han, et al., 2022",,,99.13,6.994954336049634,0.9783320537482233,5.8995676591833615,2.735984105405166,4.150864948739052,3.6660596110235506,5.517394732433456,8.03378167981081,11.004366532844646,9.314002351342255,16.132325294340777,5.495495495495495,0.15309842041312272,45.353159851301115,7.799511002444988,16.60146699266504,5.1415094339622645
79.14,0.05,11.98,0.06,0.34,0.42,0.34,5.02,1.84,0.04,0.02,,,93.4,10.6,,3.4,19.3,8.5,4.71,52.5,15.5,32.8,96.8,4.34,25.6,10.6,12.2,25.6,3.16,13.6,3.61,0.18,5.88,1.07,6.91,1.42,3.89,0.57,3.35,0.49,"Chen Han, et al., 2022",,,99.25000000000001,7.456028143534437,0.4411465190455601,6.26304821742458,1.3843558138442327,3.4240784760531966,4.182025166963557,4.7167613941223765,8.78684470018196,10.184835950589532,9.714424217121243,15.845618166862957,6.025806451612904,0.17616580310880828,8.811320754716983,3.6417910447761193,7.641791044776119,1.8046709129511678
76.39,0.04,13.49,0.06,0.23,0.18,0.39,3.48,5.65,0.04,0.01,,,307.0,25.3,,6.34,26.4,6.17,3.64,112.0,36.4,52.5,69.3,3.01,22.6,15.2,20.0,42.6,5.65,21.4,5.33,0.27,7.1,1.31,8.53,1.72,5.54,0.81,5.23,0.84,"Chen Han, et al., 2022",,,99.96000000000002,7.521657016629992,0.3160972597394251,6.485146424130811,1.5067581065547295,3.1450159699058635,3.3667891186836214,4.830625693841543,8.363258885325688,11.356515523566177,9.997400368624685,15.355489095128682,8.434065934065934,0.24015151515151517,12.134387351778656,3.8240917782026767,8.145315487571702,1.695054945054945
77.79,0.11,13.41,0.06,0.16,0.24,0.31,6.5,1.18,0.02,0.01,,,87.6,11.4,,3.11,14.4,22.5,6.04,26.7,56.6,42.1,124.0,5.56,15.0,2.47,3.54,7.79,0.87,3.77,1.3,0.09,3.77,0.87,6.66,1.51,4.58,0.72,4.06,0.65,"Chen Han, et al., 2022",,,99.79,7.620309898956711,1.466094552168992,6.683925565130559,1.7353087204324724,3.0162057151355257,3.9207667344463863,4.919474726848263,9.4272622760057,10.200291894911707,9.431448065617795,15.355489095128682,1.547703180212014,0.2159722222222222,7.6842105263157885,0.8719211822660099,1.9187192118226604,3.725165562913907
76.08,0.12,12.82,0.62,0.66,0.5,0.41,3.73,4.04,0.02,0.03,,,289.0,37.8,,1.73,9.09,14.6,2.56,117.0,40.9,43.1,118.0,4.44,22.0,3.52,12.1,26.4,3.53,14.5,3.18,0.22,4.92,0.93,6.16,1.39,4.38,0.65,4.2,0.64,"Chen Han, et al., 2022",,,99.03,7.026142571273345,0.9297875248267822,5.951869693766356,3.441608138444616,3.969253892061018,4.283423057036444,4.850822398644969,8.409646004733936,10.948993509346076,8.982941476886449,16.132325294340777,7.06601466992665,0.19031903190319033,7.6455026455026465,2.880952380952381,6.285714285714285,5.703125
77.31,0.12,13.51,0.07,0.34,0.44,0.41,6.59,0.97,0.02,0.02,,,105.0,21.0,,2.02,11.7,27.4,3.24,25.6,44.1,56.8,147.0,6.33,24.4,2.92,6.14,21.4,1.66,6.07,1.78,0.12,4.06,0.93,7.32,1.67,5.33,0.81,4.95,0.75,"Chen Han, et al., 2022",,,99.8,7.405576927848122,1.328616350921789,6.448050983308019,1.6272142807427117,3.534660084895422,4.3599611699977885,5.081417957546217,9.328390315806896,9.830479383393955,9.148471914114353,15.845618166862957,2.380952380952381,0.17264957264957267,5.0,1.2404040404040404,4.323232323232323,8.45679012345679
85.31,0.06,8.44,0.02,0.16,0.32,0.46,3.8,0.53,0.02,0.04,,,67.8,7.34,,3.11,12.8,4.0,4.23,3.35,17.9,71.9,100.0,4.34,26.5,3.58,23.6,61.4,7.12,28.0,7.08,0.34,9.32,1.6,10.2,2.19,6.65,0.99,6.29,0.91,"Chen Han, et al., 2022",,,99.16,7.833676568186943,0.9673226194217694,6.2833714474597855,0.6133264674052988,2.9184633607609216,4.118635737751006,5.27077857468449,8.816121175112313,9.10694276297237,8.865495762610909,16.33574723859723,3.7877094972067042,0.24296874999999998,9.237057220708447,3.7519872813990465,9.761526232114466,0.9456264775413711
77.55,0.07,12.28,0.74,0.27,0.31,0.26,2.57,5.29,0.01,0.03,,,402.0,25.8,,2.8,11.0,14.7,3.91,79.2,43.0,79.9,88.6,4.73,37.9,10.5,27.0,64.6,8.4,35.4,8.81,0.2,11.7,2.02,12.6,2.64,8.04,1.23,7.24,1.09,"Chen Han, et al., 2022",,,99.38,7.308062873387031,0.6532398941776418,6.168924605997861,3.917591273735091,3.3642896511981273,4.033966491684129,4.580374950077221,8.171183730093254,11.38254541085162,8.41698917387956,16.132325294340777,9.348837209302326,0.2545454545454545,15.581395348837209,3.729281767955801,8.922651933701657,3.7595907928388743
79.74,0.07,11.93,0.11,0.13,0.25,0.41,5.84,0.75,0.01,0.02,,,67.0,5.92,,2.27,11.4,8.61,3.54,9.59,19.8,59.0,90.9,4.2,30.9,8.36,25.8,62.4,7.55,32.1,7.8,0.26,9.74,1.66,9.98,2.04,5.7,0.77,4.9,0.66,"Chen Han, et al., 2022",,,99.25999999999999,7.679725838295217,1.0311685703043305,6.556260668142982,2.359517464254766,2.854029653333846,4.0018708891030155,5.27699007385278,9.432832542861227,9.807812203540417,8.582519611107463,15.845618166862957,3.3838383838383836,0.19912280701754387,11.317567567567568,5.26530612244898,12.734693877551019,2.432203389830508
74.56,,14.71,0.43,0.38691400000000004,,0.19,3.8,5.39,0.2,,,,227.0,,8.3,,5.0,,,200.0,72.0,7.2,11.0,,5.0,,2.55,6.64,,1.93,0.74,0.37,0.88,,0.95,,0.5,,0.56,0.14,"Pognante U., et al., 1992",,,99.666914,13.235795111984098,-17.628775742573612,11.089499199790774,8.651657507147453,9.69718479003451,-16.20707056570962,7.8376282080823705,12.948425454751291,17.119964394353058,20.176996683953494,9.420554752102646e-16,3.1527777777777777,,,4.553571428571428,11.857142857142856,
77.18,0.05,12.44,0.93,0.8368140000000001,0.12,0.78,3.13,4.44,0.27,0.02,,,154.0,,1.2,,5.0,,,410.0,90.0,9.03,24.0,,5.0,,4.76,13.74,,5.33,1.61,0.95,1.66,,1.48,,0.59,,0.56,0.18,"Pognante U., et al., 1992",,,100.196814,6.946794135920568,-0.09038927495268952,5.715129907585097,3.6389002924027984,4.013252373052014,2.5363860355874412,5.051548980407564,7.7403606322989145,10.396470593863738,11.273559143495548,15.845618166862957,1.711111111111111,,,8.499999999999998,24.535714285714285,
75.87,0.05,14.38,1.14,1.025772,,0.39,2.33,4.82,0.26,0.04,,,196.0,,4.09,,12.0,,,162.0,24.0,11.01,40.0,,5.0,,9.58,20.42,,7.48,2.29,0.54,2.44,,2.04,,0.69,,0.55,0.01,"Pognante U., et al., 1992",,,100.30577200000002,9.010589615877684,2.1883399677079742,8.387120299402312,6.688513457097743,7.471188671079792,-19.830548045299214,4.338031248397068,7.311441348226421,10.278388550330584,10.95976814323102,16.33574723859723,8.166666666666666,,,17.418181818181818,37.127272727272725,
73.57,0.15,13.86,1.77,1.592646,0.24,0.78,2.5,6.19,0.3,0.03,,,323.0,,1.2,,10.0,,,250.0,63.0,16.25,59.0,,5.0,,12.41,26.77,,12.0,3.3,0.6,3.11,,2.8,,1.01,,0.79,0.07,"Pognante U., et al., 1992",,,100.98264599999999,6.569720420631772,0.6990225682000318,5.543755270124318,4.015239071661036,4.439980438177842,3.082699981289517,4.938651665358672,7.350820725136108,10.536771474434701,11.194055207067043,16.132325294340777,5.126984126984127,,,15.708860759493671,33.88607594936709,
75.9,0.07,12.23,2.12,1.9075760000000002,0.1,0.45,2.5,5.91,0.19,0.07,,,275.0,,0.5,,5.0,,,39.0,22.0,44.07,64.0,,7.0,,10.55,27.33,,9.0,3.21,0.17,3.11,,5.75,,3.7,,4.2,0.67,"Pognante U., et al., 1992",,,101.44757599999998,6.739500076510401,0.052966454088834235,5.500996679356054,4.291519911736048,4.753253464542336,2.303928460457488,4.3736791542201,7.273844039705036,10.383944772869846,10.475205630102518,16.731455357105418,12.5,,,2.511904761904762,6.507142857142856,
74.68,0.04,14.36,1.02,0.9177960000000001,0.13,0.96,3.89,4.12,0.2,0.03,,,174.0,,4.4,,8.0,,,238.0,91.0,12.25,29.0,,5.0,,7.21,17.14,,5.32,1.6,0.47,1.35,,1.76,,0.9,,0.87,0.11,"Pognante U., et al., 1992",,,100.34779600000002,6.859497803121242,-0.38551733029077967,5.7753608739769735,3.6519812626047874,4.028084799078546,2.5401944622408354,5.195830306310477,7.927954506496804,10.301275882061725,10.862994332611235,16.132325294340774,1.9120879120879122,,,8.28735632183908,19.70114942528736,
76.68,,14.73,0.89,0.800822,,0.81,4.08,1.95,0.28,0.06,,,66.0,,5.0,,5.0,,,53.0,14.0,11.47,23.0,,5.0,,2.72,8.67,,2.71,1.12,0.28,1.29,,1.67,,0.73,,0.72,0.19,"Pognante U., et al., 1992",,,100.28082200000001,11.01661923447848,-20.089166306102577,8.37086727866149,6.38225616400639,7.123925541914274,-19.964135361077638,4.9806157556212876,7.907641102752681,9.356242752769901,10.854746611886116,16.62245436607505,4.714285714285714,,,3.777777777777778,12.041666666666668,
73.05,,14.55,0.72,0.647856,,0.75,2.83,7.0,0.38,0.08,,,343.0,,4.9,,6.0,,,394.0,77.0,12.38,6.0,,5.0,,4.94,12.01,,5.76,2.02,0.44,1.82,,1.78,,0.89,,1.03,0.15,"Pognante U., et al., 1992",,,100.00785599999999,10.88383349290389,-20.18376194610193,8.253327546154537,6.039055413535168,6.734772469549594,-20.184536584804498,4.635526914290428,7.162040870765406,10.291890423517321,10.986643970347185,16.825876310331502,4.454545454545454,,,4.7961165048543695,11.660194174757281,
73.42,0.13,15.23,1.51,1.3586980000000002,0.29,0.65,4.08,4.12,0.18,0.03,,,253.0,,,,12.5,,,248.0,110.0,13.5,52.0,,4.2,12.8,9.9,22.4,,10.8,2.2,0.5,,0.44,,,,,1.32,0.16,"Ayres M. and Harris N.,1997",,,100.998698,6.636332175275844,0.6240472310171301,5.7110673963946885,3.933814733194741,4.347653916642226,3.352094318515998,4.850375860978264,7.994167126546883,10.331690843100226,10.776967831811838,16.132325294340774,2.3,,,7.5,16.96969696969697,
73.12,0.13,15.13,1.64,1.475672,0.24,0.69,3.55,4.29,0.18,0.04,,,257.0,,,,15.7,,,271.0,140.0,11.0,39.0,,3.6,,9.4,18.7,,,2.6,0.51,,0.39,,,,,1.2,0.19,"Ayres M. and Harris N.,1997",,,100.48567200000002,6.613435045292798,0.6032589781856689,5.68114113683812,3.9949397120876,4.416963127947044,3.1385172670573023,4.870391453709362,7.796339245049633,10.283660680535354,10.659522117536298,16.33574723859723,1.8357142857142856,,,7.833333333333334,15.583333333333334,
74.88,0.14,14.01,1.28,1.151744,0.19,0.79,2.47,6.14,0.17,0.03,,,255.0,,,,8.1,,,314.0,86.1,16.6,56.0,,8.1,,12.7,29.1,,,4.4,0.78,,0.88,,,,,1.16,0.16,"Ayres M. and Harris N.,1997",,,101.251744,6.718526762964645,0.7711604650106367,5.707578226485865,3.843200758797341,4.244907327401073,2.9552051148937992,5.057664856130657,7.46884130020746,10.693710578535423,10.730298182340269,16.132325294340777,2.961672473867596,,,10.948275862068966,25.086206896551726,
